25,0.011099999999999999,0.0061
50,0.021562,0.0121
100,0.04599099999999999,0.0266
150,0.06486133333333335,0.0366
200,0.08556449999999993,0.0482
25,0.011804000000000002,0.0063
50,0.023478,0.0129
100,0.05226100000000001,0.0286
150,0.06917733333333333,0.0368
200,0.09020850000000005,0.0478
25,0.015288,0.0049
50,0.027748,0.0108
100,0.053336999999999996,0.026
150,0.07357200000000001,0.0359
200,0.09678799999999999,0.0503
