25,0.011755999999999999,0.0065
50,0.022036000000000007,0.0124
100,0.04424200000000001,0.0256
150,0.06670399999999999,0.0379
200,0.087522,0.0495
25,0.011432,0.0063
50,0.023578,0.0127
100,0.049596999999999995,0.0282
150,0.06876333333333334,0.0372
200,0.08957050000000003,0.0496
25,0.013080000000000001,0.0045
50,0.023617999999999997,0.0107
100,0.04514099999999998,0.0242
150,0.06629733333333336,0.0359
200,0.08672149999999997,0.0476
